DATE_RESERVATION;PLAGE_HORAIRE;STATUT;STRUCTURE;NOM_COMPLET;FONCTION;DATE_CREATION;PONT_SITE
2022-02-24;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-21 07:26:16;T6
2022-02-24;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-21 07:26:26;VRIDI 3 PONT 1
2022-02-24;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-21 07:26:36;VRIDI 3 PONT 2
2022-02-24;NUIT;VALIDE;APM TERMINAL;2022-02-24;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-21 07:42:18;APM TERMINAL
2022-02-24;NUIT;REJETE;EOLIS;2022-02-24;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:38;EOLIS PONT
2022-02-24;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT ADMINISTRATIF;2022-02-21 12:30:49;VRIDI 2 STATION VRAC
2022-02-24;NUIT;VALIDE;ZAMACOM;2022-02-24;RESPONSABLE TRANSIT ;2022-02-21 14:16:11;ZAMACOM PONT 1
2022-02-24;NUIT;ANNULE;MOVIS;2022-02-24;RESPONSABLE PT BASCULE;2022-02-21 15:06:44;CFS 4 VRIDI
2022-02-24;NUIT;VALIDE;MANTRA;2022-02-24;AGENT LOGISTICS;2022-02-22 14:13:00;MANTRA
2022-02-24;NUIT;VALIDE;MOVIS;2022-02-24;RESPONSABLE PT BASCULE;2022-02-24 12:30:29;CFS 4 VRIDI
2022-02-24;NUIT;VALIDE;LTA;2022-02-24;RESPONSABLE;2022-02-24 12:53:06;LTA 1
2022-02-24;NUIT;VALIDE;SACO;2022-02-24;CONTAINER FLEET MANAGEMENT LEAD;2022-02-24 14:04:28;SACO ABIDJAN
2022-02-24;NUIT;VALIDE;SUTEC;2022-02-24;ASSISTANTE DOT;2022-02-24 14:27:48;SUTEC EX DAFCI
2022-02-24;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-24 14:48:38;CIPEXI STATION
2022-02-24;NUIT;VALIDE;FARLIN COMMODITIES;2022-02-24;SELVA SIR;2022-02-24 15:07:37;FARLIN
2022-02-24;NUIT;VALIDE;MEDLOG;2022-02-24;responsable pont bascule;2022-02-24 15:24:38;MEDLOG
2022-02-24;NUIT;VALIDE;;2022-02-24;RESPONSABLE LOGISTIQUE ;2022-02-24 15:54:27;STNC
2022-02-25;JOUR;VALIDE;coic sa;2022-02-25;GESTIONNAIRE DE STOCKS;2021-12-06 15:18:28;COIC
2022-02-25;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-25;RESPONSABLE PESEUR;2022-01-07 16:14:20;R et R
2022-02-25;JOUR;ANNULE;PROLINE LOGISTIC;2022-02-25;RESPONSABLE PESEUR;2022-01-07 16:14:21;R et R
2022-02-25;JOUR;VALIDE;SOGENA;2022-02-25;SUPERVISEUR;2022-01-10 15:36:43;SOGENA EX-CAISTAB
2022-02-25;JOUR;VALIDE;OLAM;2022-02-25;coordinateur pesage;2022-01-13 11:41:40;USINE UNICAO PONT02
2022-02-25;JOUR;VALIDE;CTM;2022-02-25;DGA;2022-01-17 11:37:05;CTM
2022-02-25;JOUR;VALIDE;DUVICK;2022-02-25;RESPONSABLES / VICE ;2022-02-04 07:19:54;DUVICK
2022-02-25;JOUR;VALIDE;ITCA;2022-02-25;RESPONSABLE PRODUITS FINIS;2022-02-04 14:24:23;ITCA
2022-02-25;JOUR;VALIDE;CARGILL COCOA;2022-02-25;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:37;CARGILL COCOA YOP
2022-02-25;JOUR;VALIDE;MEDLOG;2022-02-25;responsable pont bascule;2022-02-07 14:14:23;MEDLOG
2022-02-25;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-25;PESSE;2022-02-17 11:28:24;FARLIN
2022-02-25;JOUR;VALIDE;;2022-02-25;RESPONSABLE LOGISTIQUE;2022-02-18 15:04:19;STNC
2022-02-25;JOUR;VALIDE;SACO;2022-02-25;AGENT LOGISTIQUE;2022-02-18 15:05:08;SACO ABIDJAN
2022-02-25;JOUR;VALIDE;SEAFEM;2022-02-25;DIRECTEUR GENERAL;2022-02-18 16:26:58;SEAFEM
2022-02-25;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-21 07:27:16;COTON RAN
2022-02-25;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-21 07:27:36;T6
2022-02-25;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-21 07:27:53;VRIDI 3 PONT 1
2022-02-25;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-21 07:28:07;VRIDI 3 PONT 2
2022-02-25;JOUR;VALIDE;EOLIS;2022-02-25;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:44;EOLIS PONT
2022-02-25;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT ADMINISTRATIF;2022-02-21 12:31:01;VRIDI 2 STATION VRAC
2022-02-25;JOUR;VALIDE;ZAMACOM;2022-02-25;RESPONSABLE TRANSIT ;2022-02-21 14:16:22;ZAMACOM PONT 1
2022-02-25;JOUR;VALIDE;MOVIS;2022-02-25;RESPONSABLE PT BASCULE;2022-02-21 15:07:33;CFS 4 VRIDI
2022-02-25;JOUR;VALIDE;MANTRA;2022-02-25;AGENT LOGISTICS;2022-02-22 14:13:17;MANTRA
2022-02-25;JOUR;VALIDE;APM TERMINAL;2022-02-25;RESPONSABLE PONT BASCULE;2022-02-22 16:42:59;APM TERMINAL
2022-02-25;JOUR;VALIDE;TRCI;2022-02-25;RESPONSABLE PRODUIT FINI;2022-02-24 09:54:50;TRCI ANGUEDEDOU
2022-02-25;JOUR;VALIDE;GMCI;2022-02-25;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-24 14:04:26;GMCI GARE DU MALI
2022-02-25;JOUR;VALIDE;GMCI;2022-02-25;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-24 14:04:32;GMCI GESTOCI
2022-02-25;JOUR;VALIDE;GMCI;2022-02-25;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-24 14:04:38;GMCI HINO
2022-02-25;JOUR;VALIDE;SUTEC;2022-02-25;ASSISTANTE DOT;2022-02-24 14:28:05;SUTEC EX DAFCI
2022-02-25;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-24 14:49:36;CIPEXI STATION
2022-02-25;JOUR;VALIDE;logtrans;2022-02-25;PESEUR;2022-02-24 15:03:22;LOGTRANS
2022-02-25;JOUR;VALIDE;SIMAT;2022-02-25;RESPONSABLE LOGISTIQUE;2022-02-24 15:06:31;SIMAT PAC 1
2022-02-25;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-25;CHEF DE SERVICE METROLOGIE;2022-01-04 11:20:20;CCI-CI PONT N2
2022-02-25;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-25;RESPONSABLE PESEUR;2022-01-07 16:14:25;R et R
2022-02-25;NUIT;VALIDE;CARGILL COCOA;2022-02-25;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:44;CARGILL COCOA YOP
2022-02-25;NUIT;VALIDE;SEAFEM;2022-02-25;DIRECTEUR GENERAL;2022-02-18 16:27:03;SEAFEM
2022-02-25;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-21 07:28:22;T6
2022-02-25;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-21 07:28:33;VRIDI 3 PONT 1
2022-02-25;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-21 07:28:42;VRIDI 3 PONT 2
2022-02-25;NUIT;VALIDE;EOLIS;2022-02-25;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:48;EOLIS PONT
2022-02-25;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT ADMINISTRATIF;2022-02-21 12:31:08;VRIDI 2 STATION VRAC
2022-02-25;NUIT;VALIDE;ZAMACOM;2022-02-25;RESPONSABLE TRANSIT ;2022-02-21 14:16:29;ZAMACOM PONT 1
2022-02-25;NUIT;ANNULE;MOVIS;2022-02-25;RESPONSABLE PT BASCULE;2022-02-21 15:06:57;CFS 4 VRIDI
2022-02-25;NUIT;VALIDE;MANTRA;2022-02-25;AGENT LOGISTICS;2022-02-22 14:13:09;MANTRA
2022-02-25;NUIT;VALIDE;APM TERMINAL;2022-02-25;RESPONSABLE PONT BASCULE;2022-02-22 16:43:15;APM TERMINAL
2022-02-25;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-25;AGENT;2022-02-24 14:49:51;CIPEXI STATION
2022-02-25;NUIT;VALIDE;SACO;2022-02-25;CONTAINER FLEET MANAGEMENT LEAD;2022-02-25 09:53:25;SACO ABIDJAN
2022-02-25;NUIT;VALIDE;;2022-02-25;RESPONSABLE LOGISTIQUE;2022-02-25 11:34:54;STNC
2022-02-25;NUIT;VALIDE;MOVIS;2022-02-25;RESPONSABLE PT BASCULE;2022-02-25 12:33:38;CFS 4 VRIDI
2022-02-25;NUIT;VALIDE;DUVICK;2022-02-25;RESPONSABLES / VICE ;2022-02-25 13:53:49;DUVICK
2022-02-25;NUIT;VALIDE;FARLIN COMMODITIES;2022-02-25;PESSE;2022-02-25 14:15:28;FARLIN
2022-02-25;NUIT;VALIDE;MEDLOG;2022-02-25;responsable pont bascule;2022-02-25 14:40:06;MEDLOG
2022-02-25;NUIT;VALIDE;coic sa;2022-02-25;GESTIONNAIRE DE STOCKS ;2022-02-25 14:58:43;COIC
2022-02-25;NUIT;VALIDE;MANTRA;2022-02-25;AGENT LOGISTICS;2022-02-25 15:28:49;YIRIMA
2022-02-26;NUIT;ANNULE;PROLINE LOGISTIC;2022-02-26;RESPONSABLE PESEUR;2022-01-07 16:14:41;R et R
2022-02-26;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-25 14:12:30;CIPEXI STATION
2022-02-26;JOUR;VALIDE;CCI - COTE DIVOIRE;2022-02-26;CHEF DE SERVICE METROLOGIE;2022-01-04 11:20:31;CCI-CI PONT N2
2022-02-26;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-26;RESPONSABLE PESEUR;2022-01-07 16:14:33;R et R
2022-02-26;JOUR;VALIDE;SOGENA;2022-02-26;SUPERVISEUR;2022-01-11 15:52:57;SOGENA EX-CAISTAB
2022-02-26;JOUR;VALIDE;CARGILL COCOA;2022-02-26;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:53;CARGILL COCOA YOP
2022-02-26;JOUR;VALIDE;SACO;2022-02-26;AGENT LOGISTIQUE;2022-02-18 15:05:14;SACO ABIDJAN
2022-02-26;JOUR;VALIDE;SEAFEM;2022-02-26;DIRECTEUR GENERAL;2022-02-18 16:27:47;SEAFEM
2022-02-26;JOUR;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-21 07:29:50;COTON RAN
2022-02-26;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-21 07:30:01;T6
2022-02-26;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-21 07:30:13;VRIDI 3 PONT 1
2022-02-26;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-21 07:30:23;VRIDI 3 PONT 2
2022-02-26;JOUR;VALIDE;EOLIS;2022-02-26;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:54;EOLIS PONT
2022-02-26;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT ADMINISTRATIF;2022-02-21 12:31:20;VRIDI 2 STATION VRAC
2022-02-26;JOUR;VALIDE;ZAMACOM;2022-02-26;RESPONSABLE TRANSIT ;2022-02-21 14:17:01;ZAMACOM PONT 1
2022-02-26;JOUR;VALIDE;MANTRA;2022-02-26;AGENT LOGISTICS;2022-02-22 14:13:32;MANTRA
2022-02-26;JOUR;VALIDE;APM TERMINAL;2022-02-26;RESPONSABLE PONT BASCULE;2022-02-22 16:43:32;APM TERMINAL
2022-02-26;JOUR;VALIDE;MOVIS;2022-02-26;RESPONSABLE PT BASCULE;2022-02-24 12:31:02;CFS 4 VRIDI
2022-02-26;JOUR;VALIDE;OLAM;2022-02-26;coordinateur pesage;2022-02-25 11:18:06;USINE UNICAO PONT02
2022-02-26;JOUR;VALIDE;;2022-02-26;RESPONSABLE LOGISTIQUE;2022-02-25 11:35:10;STNC
2022-02-26;JOUR;VALIDE;TRCI;2022-02-26;RESPONSABLE PRODUIT FINI;2022-02-25 12:52:09;TRCI ANGUEDEDOU
2022-02-26;JOUR;VALIDE;ITCA;2022-02-26;RESPONSABLE PRODUITS FINIS;2022-02-25 13:26:55;ITCA
2022-02-26;JOUR;VALIDE;DUVICK;2022-02-26;RESPONSABLES / VICE ;2022-02-25 13:55:23;DUVICK
2022-02-26;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-25 14:12:23;CIPEXI STATION
2022-02-26;JOUR;VALIDE;GMCI;2022-02-26;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-25 14:21:49;GMCI GESTOCI
2022-02-26;JOUR;VALIDE;GMCI;2022-02-26;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-25 14:23:24;GMCI GARE DU MALI
2022-02-26;JOUR;REJETE;GMCI;2022-02-26;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-25 14:23:30;GMCI HINO
2022-02-26;JOUR;REJETE;MEDLOG;2022-02-26;responsable pont bascule;2022-02-25 14:41:18;MEDLOG
2022-02-26;JOUR;VALIDE;logtrans;2022-02-26;PESEUR;2022-02-25 14:47:44;LOGTRANS
2022-02-26;JOUR;VALIDE;coic sa;2022-02-26;GESTIONNAIRE DE STOCKS ;2022-02-25 14:59:03;COIC
2022-02-26;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-26;PESSE;2022-02-25 15:25:54;FARLIN
2022-02-26;JOUR;ANNULE;MANTRA;2022-02-26;AGENT LOGISTICS;2022-02-25 15:29:03;YIRIMA
2022-02-26;JOUR;VALIDE;SIMAT;2022-02-26;RESPONSABLE LOGISTIQUE;2022-02-25 15:54:46;SIMAT PAC 1
2022-02-26;JOUR;VALIDE;NESTLE;2022-02-26;SUPERVISEUR DC ZONE 4;2022-02-25 15:56:14;NESTLE ZONE 4
2022-02-26;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-25 18:23:21;GMCI HINO
2022-02-26;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-25 18:24:13;MEDLOG
2022-02-26;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-26;CHEF DE SERVICE METROLOGIE;2022-01-04 11:20:40;CCI-CI PONT N2
2022-02-26;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-26;AGENT PESEUR;2022-01-24 19:35:02;R et R
2022-02-26;NUIT;VALIDE;CARGILL COCOA;2022-02-26;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:59;CARGILL COCOA YOP
2022-02-26;NUIT;VALIDE;SEAFEM;2022-02-26;DIRECTEUR GENERAL;2022-02-18 16:27:52;SEAFEM
2022-02-26;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-21 07:30:38;T6
2022-02-26;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-21 07:30:43;VRIDI 3 PONT 1
2022-02-26;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-21 07:30:49;VRIDI 3 PONT 2
2022-02-26;NUIT;REJETE;EOLIS;2022-02-26;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:39:09;EOLIS PONT
2022-02-26;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT ADMINISTRATIF;2022-02-21 12:31:29;VRIDI 2 STATION VRAC
2022-02-26;NUIT;VALIDE;ZAMACOM;2022-02-26;RESPONSABLE TRANSIT ;2022-02-21 14:17:08;ZAMACOM PONT 1
2022-02-26;NUIT;VALIDE;MANTRA;2022-02-26;AGENT LOGISTICS;2022-02-22 14:13:41;MANTRA
2022-02-26;NUIT;VALIDE;APM TERMINAL;2022-02-26;RESPONSABLE PONT BASCULE;2022-02-22 16:43:39;APM TERMINAL
2022-02-26;NUIT;VALIDE;MOVIS;2022-02-26;RESPONSABLE PT BASCULE;2022-02-24 12:30:49;CFS 4 VRIDI
2022-02-26;NUIT;VALIDE;SACO;2022-02-26;CONTAINER FLEET MANAGEMENT LEAD;2022-02-25 09:53:30;SACO ABIDJAN
2022-02-26;NUIT;VALIDE;;2022-02-26;RESPONSABLE LOGISTIQUE;2022-02-25 11:35:16;STNC
2022-02-26;NUIT;VALIDE;DUVICK;2022-02-26;RESPONSABLES / VICE ;2022-02-25 13:55:41;DUVICK
2022-02-26;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-26;AGENT;2022-02-25 14:13:29;CIPEXI STATION
2022-02-26;NUIT;VALIDE;GMCI;2022-02-26;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-25 14:21:22;GMCI HINO
2022-02-26;NUIT;VALIDE;MEDLOG;2022-02-26;responsable pont bascule;2022-02-25 14:40:23;MEDLOG
2022-02-26;NUIT;VALIDE;logtrans;2022-02-26;PESEUR;2022-02-25 14:48:06;LOGTRANS
2022-02-26;NUIT;VALIDE;coic sa;2022-02-26;GESTIONNAIRE DE STOCKS ;2022-02-25 14:59:44;COIC
2022-02-26;NUIT;VALIDE;FARLIN COMMODITIES;2022-02-26;PESSE;2022-02-25 15:26:02;FARLIN
2022-02-26;NUIT;ANNULE;MANTRA;2022-02-26;AGENT LOGISTICS;2022-02-25 15:29:17;YIRIMA
2022-02-26;NUIT;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-25 18:27:24;EOLIS PONT
2022-02-27;NUIT;ANNULE;PROLINE LOGISTIC;2022-02-27;RESPONSABLE PESEUR;2022-01-07 16:14:57;R et R
2022-02-27;JOUR;VALIDE;CCI - COTE DIVOIRE;2022-02-27;CHEF DE SERVICE METROLOGIE;2022-01-04 11:20:54;CCI-CI PONT N2
2022-02-27;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-27;RESPONSABLE PESEUR;2022-01-07 16:14:51;R et R
2022-02-27;JOUR;VALIDE;SOGENA;2022-02-27;SUPERVISEUR;2022-01-11 15:53:13;SOGENA EX-CAISTAB
2022-02-27;JOUR;VALIDE;SACO;2022-02-27;AGENT LOGISTIQUE;2022-02-18 15:05:19;SACO ABIDJAN
2022-02-27;JOUR;VALIDE;SEAFEM;2022-02-27;DIRECTEUR GENERAL;2022-02-18 16:28:05;SEAFEM
2022-02-27;JOUR;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-21 07:31:35;COTON RAN
2022-02-27;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-21 07:31:44;T6
2022-02-27;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-21 07:32:01;VRIDI 3 PONT 1
2022-02-27;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-21 07:32:16;VRIDI 3 PONT 2
2022-02-27;JOUR;VALIDE;EOLIS;2022-02-27;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:39:17;EOLIS PONT
2022-02-27;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT ADMINISTRATIF;2022-02-21 12:31:39;VRIDI 2 STATION VRAC
2022-02-27;JOUR;VALIDE;ZAMACOM;2022-02-27;RESPONSABLE TRANSIT ;2022-02-21 14:17:25;ZAMACOM PONT 1
2022-02-27;JOUR;VALIDE;MANTRA;2022-02-27;AGENT LOGISTICS;2022-02-22 14:15:25;MANTRA
2022-02-27;JOUR;VALIDE;APM TERMINAL;2022-02-27;RESPONSABLE PONT BASCULE;2022-02-22 16:43:55;APM TERMINAL
2022-02-27;JOUR;VALIDE;MOVIS;2022-02-27;RESPONSABLE PT BASCULE;2022-02-24 12:31:11;CFS 4 VRIDI
2022-02-27;JOUR;VALIDE;;2022-02-27;RESPONSABLE LOGISTIQUE;2022-02-25 11:35:32;STNC
2022-02-27;JOUR;VALIDE;OLAM;2022-02-27;COORDINATEUR PESAGE;2022-02-25 12:18:32;USINE UNICAO PONT02
2022-02-27;JOUR;VALIDE;DUVICK;2022-02-27;RESPONSABLES / VICE ;2022-02-25 13:56:17;DUVICK
2022-02-27;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-25 14:12:42;CIPEXI STATION
2022-02-27;JOUR;VALIDE;MEDLOG;2022-02-27;responsable pont bascule;2022-02-25 14:41:40;MEDLOG
2022-02-27;JOUR;VALIDE;coic sa;2022-02-27;GESTIONNAIRE DE STOCKS ;2022-02-25 15:01:06;COIC
2022-02-27;JOUR;ANNULE;MANTRA;2022-02-27;AGENT LOGISTICS;2022-02-25 15:30:10;YIRIMA
2022-02-27;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-27;CHEF DE SERVICE METROLOGIE;2022-01-04 11:21:01;CCI-CI PONT N2
2022-02-27;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-27;AGENT PESEUR;2022-01-24 19:35:35;R et R
2022-02-27;NUIT;VALIDE;SEAFEM;2022-02-27;DIRECTEUR GENERAL;2022-02-18 16:28:11;SEAFEM
2022-02-27;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-21 07:32:37;T6
2022-02-27;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-21 07:32:46;VRIDI 3 PONT 1
2022-02-27;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-21 07:32:55;VRIDI 3 PONT 2
2022-02-27;NUIT;VALIDE;EOLIS;2022-02-27;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:39:20;EOLIS PONT
2022-02-27;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT ADMINISTRATIF;2022-02-21 12:31:50;VRIDI 2 STATION VRAC
2022-02-27;NUIT;VALIDE;ZAMACOM;2022-02-27;RESPONSABLE TRANSIT ;2022-02-21 14:17:37;ZAMACOM PONT 1
2022-02-27;NUIT;VALIDE;MANTRA;2022-02-27;AGENT LOGISTICS;2022-02-22 14:15:17;MANTRA
2022-02-27;NUIT;VALIDE;SACO;2022-02-27;CONTAINER FLEET MANAGEMENT LEAD;2022-02-25 09:53:34;SACO ABIDJAN
2022-02-27;NUIT;VALIDE;;2022-02-27;RESPONSABLE LOGISTIQUE;2022-02-25 11:35:39;STNC
2022-02-27;NUIT;VALIDE;DUVICK;2022-02-27;RESPONSABLES / VICE ;2022-02-25 13:56:36;DUVICK
2022-02-27;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-27;AGENT;2022-02-25 14:17:20;CIPEXI STATION
2022-02-27;NUIT;VALIDE;coic sa;2022-02-27;GESTIONNAIRE DE STOCKS ;2022-02-25 15:01:14;COIC
2022-02-27;NUIT;ANNULE;MANTRA;2022-02-27;AGENT LOGISTICS;2022-02-25 15:30:00;YIRIMA
2022-02-28;JOUR;VALIDE;coic sa;2022-02-28;GESTIONNAIRE DE STOCKS;2021-12-06 15:19:00;COIC
2022-02-28;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-28;RESPONSABLE PESEUR;2022-01-07 16:15:10;R et R
2022-02-28;JOUR;VALIDE;SOGENA;2022-02-28;SUPERVISEUR;2022-01-11 15:53:25;SOGENA EX-CAISTAB
2022-02-28;JOUR;VALIDE;OLAM;2022-02-28;coordinateur pesage;2022-01-13 11:43:26;USINE UNICAO PONT02
2022-02-28;JOUR;EXPIRE;CTM;2022-02-28;DGA;2022-01-17 11:37:54;CTM
2022-02-28;JOUR;REJETE;CTM;2022-02-28;DGA;2022-01-17 11:37:55;CTM
2022-02-28;JOUR;VALIDE;DUVICK;2022-02-28;RESPONSABLES / VICE ;2022-02-04 07:20:08;DUVICK
2022-02-28;JOUR;VALIDE;ITCA;2022-02-28;RESPONSABLE PRODUITS FINIS;2022-02-04 14:24:39;ITCA
2022-02-28;JOUR;VALIDE;CARGILL COCOA;2022-02-28;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:37:11;CARGILL COCOA YOP
2022-02-28;JOUR;VALIDE;MEDLOG;2022-02-28;responsable pont bascule;2022-02-07 14:14:39;MEDLOG
2022-02-28;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-28;PESSE;2022-02-17 11:28:36;FARLIN
2022-02-28;JOUR;VALIDE;SACO;2022-02-28;AGENT LOGISTIQUE;2022-02-18 15:05:43;SACO ABIDJAN
2022-02-28;JOUR;VALIDE;SEAFEM;2022-02-28;DIRECTEUR GENERAL;2022-02-18 16:29:36;SEAFEM
2022-02-28;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-21 07:34:32;COTON RAN
2022-02-28;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-21 07:34:42;T6
2022-02-28;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-21 07:34:53;VRIDI 3 PONT 1
2022-02-28;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT;2022-02-21 07:35:06;VRIDI 3 PONT 2
2022-02-28;JOUR;VALIDE;EOLIS;2022-02-28;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:39:26;EOLIS PONT
2022-02-28;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-28;AGENT ADMINISTRATIF;2022-02-21 12:32:13;VRIDI 2 STATION VRAC
2022-02-28;JOUR;VALIDE;ZAMACOM;2022-02-28;RESPONSABLE TRANSIT ;2022-02-21 14:17:56;ZAMACOM PONT 1
2022-02-28;JOUR;VALIDE;MANTRA;2022-02-28;AGENT LOGISTICS;2022-02-22 14:15:36;MANTRA
2022-02-28;JOUR;VALIDE;APM TERMINAL;2022-02-28;RESPONSABLE PONT BASCULE;2022-02-24 11:58:52;APM TERMINAL
2022-02-28;JOUR;VALIDE;MOVIS;2022-02-28;RESPONSABLE PT BASCULE;2022-02-24 12:31:33;CFS 4 VRIDI
2022-02-28;JOUR;VALIDE;;2022-02-28;RESPONSABLE LOGISTIQUE;2022-02-25 11:35:56;STNC
2022-02-28;JOUR;VALIDE;TRCI;2022-02-28;RESPONSABLE PRODUIT FINI;2022-02-25 12:52:25;TRCI ANGUEDEDOU
